날짜,성명,거래처,품목,금액(원),category_id
2026-03-05,영업1팀_사원6,거래처_25,품목_981,4404782,cat_id_2
2026-03-05,영업1팀_사원6,거래처_4,품목_154,4279834,cat_id_5
2026-03-05,영업1팀_사원6,거래처_24,품목_647,3357406,cat_id_8
2026-03-05,영업1팀_사원6,거래처_23,품목_820,3117433,cat_id_1
2026-03-05,영업1팀_사원6,거래처_52,품목_401,4353899,cat_id_2
2026-03-05,영업1팀_사원6,거래처_52,품목_84,4672166,cat_id_5
2026-03-05,영업2팀_사원1,거래처_2,품목_278,3444295,cat_id_9
2026-03-05,영업2팀_사원1,거래처_20,품목_194,2616517,cat_id_5
2026-03-05,영업2팀_사원1,거래처_1,품목_452,3217408,cat_id_3
2026-03-05,영업2팀_사원1,거래처_24,품목_415,3817919,cat_id_6
2026-03-05,영업2팀_사원1,거래처_44,품목_603,4354317,cat_id_4
2026-03-05,영업2팀_사원1,거래처_26,품목_377,2493748,cat_id_8
2026-03-05,영업2팀_사원1,거래처_48,품목_923,3419433,cat_id_4
2026-03-05,영업2팀_사원1,거래처_15,품목_715,3543215,cat_id_6
2026-03-05,영업2팀_사원1,거래처_21,품목_942,2153885,cat_id_3
2026-03-05,영업2팀_사원1,거래처_14,품목_86,4603239,cat_id_7
2026-03-05,영업2팀_사원1,거래처_16,품목_58,3552228,cat_id_9
2026-03-05,영업2팀_사원1,거래처_40,품목_242,4592222,cat_id_3
2026-03-05,영업2팀_사원1,거래처_35,품목_760,4523472,cat_id_1
2026-03-05,영업2팀_사원1,거래처_25,품목_856,4668853,cat_id_7
2026-03-05,영업2팀_사원1,거래처_42,품목_339,2540107,cat_id_10
2026-03-05,영업2팀_사원1,거래처_9,품목_465,3061342,cat_id_6
2026-03-05,영업2팀_사원2,거래처_21,품목_302,2521446,cat_id_3
2026-03-05,영업2팀_사원2,거래처_15,품목_204,5198996,cat_id_5
2026-03-05,영업2팀_사원2,거래처_3,품목_575,2802162,cat_id_6
2026-03-05,영업2팀_사원2,거래처_47,품목_944,2106033,cat_id_5
2026-03-05,영업2팀_사원2,거래처_26,품목_953,4131846,cat_id_4
2026-03-05,영업2팀_사원2,거래처_24,품목_244,1827950,cat_id_5
2026-03-05,영업2팀_사원2,거래처_5,품목_917,4092009,cat_id_8
2026-03-05,영업2팀_사원2,거래처_15,품목_662,2531018,cat_id_3
2026-03-05,영업2팀_사원2,거래처_46,품목_315,2436720,cat_id_6
2026-03-05,영업2팀_사원2,거래처_31,품목_467,3135909,cat_id_8
2026-03-05,영업2팀_사원2,거래처_53,품목_886,1700446,cat_id_7
2026-03-05,영업2팀_사원2,거래처_6,품목_668,5419807,cat_id_9
2026-03-05,영업2팀_사원2,거래처_31,품목_582,3228087,cat_id_3
2026-03-05,영업2팀_사원2,거래처_21,품목_221,5085911,cat_id_2
2026-03-05,영업2팀_사원2,거래처_44,품목_34,4525540,cat_id_5
2026-03-05,영업2팀_사원3,거래처_43,품목_152,4540139,cat_id_3
2026-03-05,영업2팀_사원3,거래처_31,품목_6,2338456,cat_id_7
2026-03-05,영업2팀_사원3,거래처_10,품목_954,2470962,cat_id_5
2026-03-05,영업2팀_사원3,거래처_36,품목_729,3041059,cat_id_10
2026-03-05,영업2팀_사원3,거래처_24,품목_364,3743631,cat_id_5
2026-03-05,영업2팀_사원3,거래처_35,품목_108,3692726,cat_id_9
2026-03-05,영업2팀_사원3,거래처_22,품목_280,4381947,cat_id_1
2026-03-05,영업2팀_사원3,거래처_42,품목_464,3062573,cat_id_5
2026-03-05,영업2팀_사원3,거래처_20,품목_260,5047341,cat_id_1
2026-03-05,영업2팀_사원3,거래처_40,품목_160,4547546,cat_id_1
2026-03-05,영업2팀_사원3,거래처_51,품목_846,3485034,cat_id_7
2026-03-05,영업2팀_사원3,거래처_2,품목_31,3735035,cat_id_2
2026-03-05,영업2팀_사원3,거래처_24,품목_220,5291744,cat_id_1
2026-03-05,영업2팀_사원3,거래처_34,품목_475,4534234,cat_id_6
2026-03-05,영업2팀_사원3,거래처_21,품목_23,2644218,cat_id_4
2026-03-05,영업2팀_사원3,거래처_12,품목_891,1798850,cat_id_2
2026-03-05,영업2팀_사원3,거래처_45,품목_401,4455065,cat_id_2
2026-03-05,영업2팀_사원4,거래처_45,품목_67,4488219,cat_id_8
2026-03-05,영업2팀_사원4,거래처_12,품목_146,1714873,cat_id_7
2026-03-05,영업2팀_사원4,거래처_41,품목_33,5220172,cat_id_4
2026-03-05,영업2팀_사원4,거래처_46,품목_373,1712432,cat_id_4
2026-03-05,영업2팀_사원4,거래처_22,품목_243,4218675,cat_id_4
2026-03-05,영업2팀_사원4,거래처_27,품목_837,2551665,cat_id_8
2026-03-05,영업2팀_사원4,거래처_48,품목_88,2602421,cat_id_9
2026-03-05,영업2팀_사원4,거래처_44,품목_142,2227529,cat_id_3
2026-03-05,영업2팀_사원4,거래처_28,품목_945,4423893,cat_id_6
2026-03-05,영업2팀_사원4,거래처_28,품목_75,1761809,cat_id_6
2026-03-05,영업2팀_사원4,거래처_5,품목_815,5124127,cat_id_6
2026-03-05,영업2팀_사원4,거래처_16,품목_306,4499416,cat_id_7
2026-03-05,영업2팀_사원4,거래처_26,품목_533,4105148,cat_id_4
2026-03-05,영업2팀_사원5,거래처_31,품목_414,1670501,cat_id_5
2026-03-05,영업2팀_사원5,거래처_34,품목_490,3690839,cat_id_1
2026-03-05,영업2팀_사원5,거래처_38,품목_685,2334092,cat_id_6
2026-03-05,영업2팀_사원5,거래처_13,품목_402,1525578,cat_id_3
2026-03-05,영업2팀_사원5,거래처_11,품목_612,3318952,cat_id_3
2026-03-05,영업2팀_사원5,거래처_35,품목_594,2039283,cat_id_5
2026-03-05,영업2팀_사원5,거래처_36,품목_420,4486335,cat_id_1
2026-03-05,영업2팀_사원5,거래처_6,품목_42,5036025,cat_id_3
2026-03-05,영업2팀_사원5,거래처_12,품목_296,3150414,cat_id_7
2026-03-05,영업2팀_사원5,거래처_13,품목_818,2789671,cat_id_9
2026-03-05,영업2팀_사원5,거래처_27,품목_833,1601846,cat_id_4
2026-03-05,영업2팀_사원5,거래처_26,품목_517,1857629,cat_id_8
2026-03-05,영업2팀_사원5,거래처_17,품목_699,5137453,cat_id_10
2026-03-05,영업2팀_사원5,거래처_55,품목_157,3356658,cat_id_8
2026-03-05,영업2팀_사원5,거래처_17,품목_612,1612790,cat_id_3
2026-03-05,영업2팀_사원6,거래처_18,품목_50,3460680,cat_id_1
2026-03-05,영업2팀_사원6,거래처_24,품목_855,4428521,cat_id_6
2026-03-05,영업2팀_사원6,거래처_28,품목_643,2843443,cat_id_4
2026-03-05,영업2팀_사원6,거래처_10,품목_31,3113258,cat_id_2
2026-03-05,영업2팀_사원6,거래처_8,품목_309,4771551,cat_id_10
2026-03-05,영업2팀_사원6,거래처_50,품목_909,2751980,cat_id_10
2026-03-05,영업2팀_사원6,거래처_54,품목_418,5440225,cat_id_9
2026-03-05,영업2팀_사원6,거래처_48,품목_786,2239530,cat_id_7
2026-03-05,영업2팀_사원6,거래처_17,품목_910,2616050,cat_id_1
2026-03-05,영업2팀_사원6,거래처_4,품목_930,3448940,cat_id_1
2026-03-05,영업2팀_사원6,거래처_29,품목_818,4062160,cat_id_9
2026-03-05,영업2팀_사원6,거래처_19,품목_983,5210217,cat_id_4
2026-03-05,영업3팀_사원1,거래처_44,품목_198,2290921,cat_id_9
2026-03-05,영업3팀_사원1,거래처_11,품목_130,2575282,cat_id_1
2026-03-05,영업3팀_사원1,거래처_15,품목_232,4881972,cat_id_3
2026-03-05,영업3팀_사원1,거래처_40,품목_996,2146258,cat_id_7
2026-03-05,영업3팀_사원1,거래처_50,품목_864,3231927,cat_id_5
2026-03-05,영업3팀_사원1,거래처_28,품목_100,4842830,cat_id_1
2026-03-05,영업3팀_사원1,거래처_34,품목_148,4969809,cat_id_9
2026-03-05,영업3팀_사원1,거래처_47,품목_95,4770970,cat_id_6
2026-03-05,영업3팀_사원1,거래처_55,품목_324,4562931,cat_id_5
2026-03-05,영업3팀_사원1,거래처_7,품목_116,3540734,cat_id_7
2026-03-05,영업3팀_사원1,거래처_2,품목_630,4168729,cat_id_1
2026-03-05,영업3팀_사원1,거래처_17,품목_961,2359158,cat_id_2
2026-03-05,영업3팀_사원1,거래처_14,품목_667,2347592,cat_id_8
2026-03-05,영업3팀_사원1,거래처_53,품목_163,2210578,cat_id_4
2026-03-05,영업3팀_사원1,거래처_54,품목_152,3554527,cat_id_3
2026-03-05,영업3팀_사원2,거래처_29,품목_95,2124696,cat_id_6
2026-03-05,영업3팀_사원2,거래처_26,품목_977,3185950,cat_id_8
2026-03-05,영업3팀_사원2,거래처_29,품목_270,4898900,cat_id_1
2026-03-05,영업3팀_사원2,거래처_44,품목_38,4858032,cat_id_9
2026-03-05,영업3팀_사원2,거래처_45,품목_687,2249765,cat_id_8
2026-03-05,영업3팀_사원2,거래처_47,품목_827,2518013,cat_id_8
2026-03-05,영업3팀_사원2,거래처_40,품목_981,3026886,cat_id_2
2026-03-05,영업3팀_사원2,거래처_42,품목_291,3828575,cat_id_2
2026-03-05,영업3팀_사원2,거래처_45,품목_621,2063129,cat_id_2
2026-03-05,영업3팀_사원2,거래처_3,품목_495,3400785,cat_id_6
2026-03-05,영업3팀_사원2,거래처_42,품목_668,3817960,cat_id_9
2026-03-05,영업3팀_사원2,거래처_9,품목_364,4455634,cat_id_5
2026-03-05,영업3팀_사원2,거래처_49,품목_490,4452048,cat_id_1
2026-03-05,영업3팀_사원2,거래처_32,품목_931,4887767,cat_id_2
2026-03-05,영업3팀_사원2,거래처_54,품목_67,3776922,cat_id_8
2026-03-05,영업3팀_사원2,거래처_16,품목_365,4363046,cat_id_6
2026-03-05,영업3팀_사원2,거래처_28,품목_122,3331242,cat_id_3
2026-03-05,영업3팀_사원2,거래처_9,품목_620,2269263,cat_id_1
2026-03-05,영업3팀_사원3,거래처_17,품목_620,5210709,cat_id_1
2026-03-05,영업3팀_사원3,거래처_14,품목_171,3929049,cat_id_2
2026-03-05,영업3팀_사원3,거래처_25,품목_486,4111737,cat_id_7
2026-03-05,영업3팀_사원3,거래처_12,품목_272,4741621,cat_id_3
2026-03-05,영업3팀_사원3,거래처_17,품목_323,4131538,cat_id_4
2026-03-05,영업3팀_사원3,거래처_40,품목_923,1845348,cat_id_4
2026-03-05,영업3팀_사원3,거래처_16,품목_468,3881264,cat_id_9
2026-03-05,영업3팀_사원3,거래처_9,품목_951,3742951,cat_id_2
2026-03-05,영업3팀_사원3,거래처_45,품목_450,4649329,cat_id_1
2026-03-05,영업3팀_사원3,거래처_8,품목_955,4969946,cat_id_6
2026-03-05,영업3팀_사원3,거래처_35,품목_798,5468382,cat_id_9
2026-03-05,영업3팀_사원3,거래처_22,품목_799,1501205,cat_id_10
2026-03-05,영업3팀_사원3,거래처_17,품목_839,3845493,cat_id_10
2026-03-05,영업3팀_사원3,거래처_9,품목_12,4940724,cat_id_3
2026-03-05,영업3팀_사원4,거래처_48,품목_94,5302440,cat_id_5
2026-03-05,영업3팀_사원4,거래처_43,품목_597,3811419,cat_id_8
2026-03-05,영업3팀_사원4,거래처_55,품목_662,3750318,cat_id_3
2026-03-05,영업3팀_사원4,거래처_26,품목_503,5017908,cat_id_4
2026-03-05,영업3팀_사원4,거래처_45,품목_953,4488414,cat_id_4
2026-03-05,영업3팀_사원4,거래처_35,품목_203,3214563,cat_id_4
2026-03-05,영업3팀_사원4,거래처_4,품목_964,3456011,cat_id_5
2026-03-05,영업3팀_사원4,거래처_15,품목_271,4193324,cat_id_2
2026-03-05,영업3팀_사원4,거래처_37,품목_218,2962780,cat_id_9
2026-03-05,영업3팀_사원4,거래처_26,품목_631,4631526,cat_id_2
2026-03-05,영업3팀_사원4,거래처_51,품목_232,2464097,cat_id_3
2026-03-05,영업3팀_사원4,거래처_42,품목_642,2523315,cat_id_3
2026-03-05,영업3팀_사원5,거래처_48,품목_972,3218106,cat_id_3
2026-03-05,영업3팀_사원5,거래처_34,품목_146,4066145,cat_id_7
2026-03-05,영업3팀_사원5,거래처_35,품목_938,4088521,cat_id_9
2026-03-05,영업3팀_사원5,거래처_22,품목_366,4244153,cat_id_7
2026-03-05,영업3팀_사원5,거래처_47,품목_508,4006374,cat_id_9
2026-03-05,영업3팀_사원5,거래처_2,품목_208,4509845,cat_id_9
2026-03-05,영업3팀_사원5,거래처_20,품목_130,3516512,cat_id_1
2026-03-05,영업3팀_사원5,거래처_38,품목_552,2245102,cat_id_3
2026-03-05,영업3팀_사원5,거래처_38,품목_352,2936232,cat_id_3
2026-03-05,영업3팀_사원5,거래처_21,품목_374,5146429,cat_id_5
2026-03-05,영업3팀_사원5,거래처_22,품목_814,4576391,cat_id_5
2026-03-05,영업3팀_사원5,거래처_19,품목_210,4273841,cat_id_1
2026-03-05,영업3팀_사원5,거래처_15,품목_923,4989274,cat_id_4
2026-03-05,영업3팀_사원5,거래처_19,품목_66,3574965,cat_id_7
2026-03-05,영업3팀_사원5,거래처_20,품목_633,2213026,cat_id_4
2026-03-05,영업3팀_사원6,거래처_30,품목_957,4397596,cat_id_8
2026-03-05,영업3팀_사원6,거래처_36,품목_127,2724587,cat_id_8
2026-03-05,영업3팀_사원6,거래처_35,품목_512,2636996,cat_id_3
2026-03-05,영업3팀_사원6,거래처_4,품목_198,4158624,cat_id_9
2026-03-05,영업3팀_사원6,거래처_51,품목_860,3078480,cat_id_1
2026-03-05,영업3팀_사원6,거래처_27,품목_711,4747779,cat_id_2
2026-03-05,영업3팀_사원6,거래처_51,품목_230,4859875,cat_id_1
2026-03-05,영업3팀_사원6,거래처_53,품목_38,2398898,cat_id_9
2026-03-05,영업3팀_사원6,거래처_5,품목_331,5267199,cat_id_2
2026-03-05,영업3팀_사원6,거래처_10,품목_20,2172547,cat_id_1
2026-03-05,영업3팀_사원6,거래처_8,품목_938,3786101,cat_id_9
2026-03-05,영업3팀_사원6,거래처_35,품목_955,3625839,cat_id_6
2026-03-05,영업4팀_사원1,거래처_52,품목_650,5128255,cat_id_1
2026-03-05,영업4팀_사원1,거래처_48,품목_2,2899973,cat_id_3
2026-03-05,영업4팀_사원1,거래처_52,품목_193,1835163,cat_id_4
2026-03-05,영업4팀_사원1,거래처_13,품목_275,1509398,cat_id_6
2026-03-05,영업4팀_사원1,거래처_49,품목_203,3394054,cat_id_4
2026-03-05,영업4팀_사원1,거래처_4,품목_971,2807110,cat_id_2
2026-03-05,영업4팀_사원1,거래처_30,품목_73,4354062,cat_id_4
2026-03-05,영업4팀_사원1,거래처_53,품목_306,4087481,cat_id_7
2026-03-05,영업4팀_사원1,거래처_41,품목_979,3588660,cat_id_10
2026-03-05,영업4팀_사원1,거래처_10,품목_187,3111151,cat_id_8
2026-03-05,영업4팀_사원1,거래처_53,품목_577,2846775,cat_id_8
2026-03-05,영업4팀_사원1,거래처_10,품목_549,5245606,cat_id_10
2026-03-05,영업4팀_사원1,거래처_41,품목_691,3029325,cat_id_2
2026-03-05,영업4팀_사원1,거래처_35,품목_28,5430026,cat_id_9
2026-03-05,영업4팀_사원1,거래처_15,품목_297,2251327,cat_id_8
2026-03-05,영업4팀_사원1,거래처_22,품목_869,4027499,cat_id_10
2026-03-05,영업4팀_사원1,거래처_37,품목_622,4801636,cat_id_3
2026-03-05,영업4팀_사원1,거래처_36,품목_735,3149965,cat_id_6
2026-03-05,영업4팀_사원2,거래처_31,품목_278,2434473,cat_id_9
2026-03-05,영업4팀_사원2,거래처_42,품목_843,3624672,cat_id_4
2026-03-05,영업4팀_사원2,거래처_50,품목_672,3898926,cat_id_3
2026-03-05,영업4팀_사원2,거래처_22,품목_837,2165475,cat_id_8
2026-03-05,영업4팀_사원2,거래처_1,품목_564,4893244,cat_id_5
2026-03-05,영업4팀_사원2,거래처_46,품목_560,2916370,cat_id_1
2026-03-05,영업4팀_사원2,거래처_52,품목_135,2186622,cat_id_6
2026-03-05,영업4팀_사원2,거래처_8,품목_11,2787731,cat_id_2
2026-03-05,영업4팀_사원2,거래처_47,품목_900,5482146,cat_id_1
2026-03-05,영업4팀_사원2,거래처_26,품목_984,4664944,cat_id_5
2026-03-05,영업4팀_사원2,거래처_7,품목_856,5297792,cat_id_7
2026-03-05,영업4팀_사원2,거래처_53,품목_954,3016956,cat_id_5
2026-03-05,영업4팀_사원2,거래처_19,품목_446,3476208,cat_id_7
2026-03-05,영업4팀_사원2,거래처_17,품목_373,5217042,cat_id_4
2026-03-05,영업4팀_사원2,거래처_50,품목_108,4317086,cat_id_9
2026-03-05,영업4팀_사원3,거래처_53,품목_958,5370429,cat_id_9
2026-03-05,영업4팀_사원3,거래처_31,품목_12,3321865,cat_id_3
2026-03-05,영업4팀_사원3,거래처_13,품목_407,2998530,cat_id_8
2026-03-05,영업4팀_사원3,거래처_50,품목_911,2389863,cat_id_2
2026-03-05,영업4팀_사원3,거래처_24,품목_793,4216350,cat_id_4
2026-03-05,영업4팀_사원3,거래처_34,품목_900,4675393,cat_id_1
2026-03-05,영업4팀_사원3,거래처_32,품목_289,2455072,cat_id_10
2026-03-05,영업4팀_사원3,거래처_34,품목_546,4177075,cat_id_7
2026-03-05,영업4팀_사원3,거래처_53,품목_526,4833804,cat_id_7
2026-03-05,영업4팀_사원3,거래처_50,품목_321,2102422,cat_id_2
2026-03-05,영업4팀_사원3,거래처_13,품목_957,5068993,cat_id_8
2026-03-05,영업4팀_사원3,거래처_54,품목_790,3715070,cat_id_1
2026-03-05,영업4팀_사원3,거래처_21,품목_335,3763897,cat_id_6
2026-03-05,영업4팀_사원4,거래처_45,품목_824,3117427,cat_id_5
2026-03-05,영업4팀_사원4,거래처_36,품목_214,2877052,cat_id_5
2026-03-05,영업4팀_사원4,거래처_15,품목_953,2613553,cat_id_4
2026-03-05,영업4팀_사원4,거래처_26,품목_263,1654088,cat_id_4
2026-03-05,영업4팀_사원4,거래처_45,품목_78,4152300,cat_id_9
2026-03-05,영업4팀_사원4,거래처_10,품목_712,4144107,cat_id_3
2026-03-05,영업4팀_사원4,거래처_12,품목_663,4511622,cat_id_4
2026-03-05,영업4팀_사원4,거래처_5,품목_168,5188981,cat_id_9
2026-03-05,영업4팀_사원4,거래처_15,품목_156,2960434,cat_id_7
2026-03-05,영업4팀_사원4,거래처_1,품목_117,2293420,cat_id_8
2026-03-05,영업4팀_사원4,거래처_18,품목_607,2247462,cat_id_8
2026-03-05,영업4팀_사원4,거래처_22,품목_280,2567962,cat_id_1
2026-03-05,영업4팀_사원4,거래처_23,품목_563,3399818,cat_id_4
2026-03-05,영업4팀_사원4,거래처_54,품목_346,5260467,cat_id_7
2026-03-05,영업4팀_사원5,거래처_45,품목_213,2005341,cat_id_4
2026-03-05,영업4팀_사원5,거래처_43,품목_970,2865813,cat_id_1
2026-03-05,영업4팀_사원5,거래처_30,품목_373,2813589,cat_id_4
2026-03-05,영업4팀_사원5,거래처_49,품목_686,5298224,cat_id_7
2026-03-05,영업4팀_사원5,거래처_9,품목_195,3985781,cat_id_6
2026-03-05,영업4팀_사원5,거래처_44,품목_817,5011688,cat_id_8
2026-03-05,영업4팀_사원5,거래처_13,품목_580,4063491,cat_id_1
2026-03-05,영업4팀_사원5,거래처_19,품목_697,3660380,cat_id_8
2026-03-05,영업4팀_사원5,거래처_18,품목_457,3858385,cat_id_8
2026-03-05,영업4팀_사원5,거래처_40,품목_460,5395492,cat_id_1
2026-03-05,영업4팀_사원5,거래처_15,품목_359,3061015,cat_id_10
2026-03-05,영업4팀_사원5,거래처_29,품목_71,4606496,cat_id_2
2026-03-05,영업4팀_사원5,거래처_47,품목_522,5318996,cat_id_3
2026-03-05,영업4팀_사원6,거래처_52,품목_673,2558161,cat_id_4
2026-03-05,영업4팀_사원6,거래처_47,품목_997,5237478,cat_id_8
2026-03-05,영업4팀_사원6,거래처_24,품목_855,1798745,cat_id_6
2026-03-05,영업4팀_사원6,거래처_22,품목_752,2412478,cat_id_3
2026-03-05,영업4팀_사원6,거래처_47,품목_522,4172394,cat_id_3
2026-03-05,영업4팀_사원6,거래처_4,품목_742,2899717,cat_id_3
2026-03-05,영업4팀_사원6,거래처_7,품목_688,2070880,cat_id_9
2026-03-05,영업4팀_사원6,거래처_53,품목_350,5128960,cat_id_1
2026-03-05,영업4팀_사원6,거래처_15,품목_510,4372147,cat_id_1
2026-03-05,영업4팀_사원6,거래처_16,품목_851,1991479,cat_id_2
2026-03-05,영업4팀_사원6,거래처_51,품목_452,1528794,cat_id_3
2026-03-05,영업4팀_사원6,거래처_45,품목_75,4587863,cat_id_6
2026-03-05,영업4팀_사원6,거래처_37,품목_52,2393289,cat_id_3
2026-03-05,영업4팀_사원6,거래처_29,품목_252,3513182,cat_id_3
2026-03-05,영업5팀_사원1,거래처_35,품목_284,5057410,cat_id_5
2026-03-05,영업5팀_사원1,거래처_24,품목_300,4654211,cat_id_1
2026-03-05,영업5팀_사원1,거래처_47,품목_444,5035867,cat_id_5
2026-03-05,영업5팀_사원1,거래처_54,품목_683,5247653,cat_id_4
2026-03-05,영업5팀_사원1,거래처_6,품목_250,5473037,cat_id_1
2026-03-05,영업5팀_사원1,거래처_20,품목_365,5022741,cat_id_6
2026-03-05,영업5팀_사원1,거래처_40,품목_983,1951165,cat_id_4
2026-03-05,영업5팀_사원1,거래처_31,품목_116,3843340,cat_id_7
2026-03-05,영업5팀_사원1,거래처_19,품목_742,4481054,cat_id_3
2026-03-05,영업5팀_사원1,거래처_36,품목_348,4890628,cat_id_9
2026-03-05,영업5팀_사원1,거래처_41,품목_201,4515330,cat_id_2
